idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idsexo,Des_sexo,edad,Cantidad
2,La Paz,15,Abel Iturralde,1,Masculino,43,7
2,La Paz,15,Abel Iturralde,1,Masculino,46,6
2,La Paz,15,Abel Iturralde,1,Masculino,72,2
2,La Paz,15,Abel Iturralde,1,Masculino,75,1
2,La Paz,15,Abel Iturralde,2,Femenino,36,3
2,La Paz,15,Abel Iturralde,2,Femenino,39,8
2,La Paz,15,Abel Iturralde,2,Femenino,42,4
2,La Paz,16,Bautista Saavedra,1,Masculino,28,2
2,La Paz,16,Bautista Saavedra,1,Masculino,37,2
2,La Paz,16,Bautista Saavedra,1,Masculino,57,1
2,La Paz,16,Bautista Saavedra,1,Masculino,92,1
2,La Paz,16,Bautista Saavedra,1,Masculino,95,1
2,La Paz,16,Bautista Saavedra,2,Femenino,27,1
2,La Paz,16,Bautista Saavedra,2,Femenino,59,1
2,La Paz,16,Bautista Saavedra,2,Femenino,88,1
2,La Paz,16,Bautista Saavedra,2,Femenino,91,1
2,La Paz,16,Bautista Saavedra,2,Femenino,94,1
2,La Paz,16,Bautista Saavedra,2,Femenino,97,1
2,La Paz,17,Manco Kapac,1,Masculino,32,6
2,La Paz,17,Manco Kapac,1,Masculino,35,1
2,La Paz,17,Manco Kapac,1,Masculino,38,2
2,La Paz,17,Manco Kapac,1,Masculino,41,3
2,La Paz,17,Manco Kapac,2,Femenino,31,4
2,La Paz,17,Manco Kapac,2,Femenino,34,1
2,La Paz,17,Manco Kapac,2,Femenino,37,4
2,La Paz,17,Manco Kapac,2,Femenino,40,2
2,La Paz,17,Manco Kapac,2,Femenino,92,1
2,La Paz,17,Manco Kapac,2,Femenino,95,1
2,La Paz,17,Manco Kapac,2,Femenino,98,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,50,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,43,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,46,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,49,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,72,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,78,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,107,1
2,La Paz,19,General José Manuel Pando,1,Masculino,24,3
2,La Paz,19,General José Manuel Pando,2,Femenino,52,1
2,La Paz,19,General José Manuel Pando,2,Femenino,55,1
2,La Paz,19,General José Manuel Pando,2,Femenino,78,1
2,La Paz,20,Caranavi,1,Masculino,23,17
2,La Paz,20,Caranavi,1,Masculino,26,49
2,La Paz,20,Caranavi,1,Masculino,29,30
2,La Paz,20,Caranavi,1,Masculino,32,14
2,La Paz,20,Caranavi,1,Masculino,55,10
2,La Paz,20,Caranavi,1,Masculino,58,1
2,La Paz,20,Caranavi,1,Masculino,84,5
2,La Paz,20,Caranavi,1,Masculino,90,1
2,La Paz,20,Caranavi,1,Masculino,93,1
2,La Paz,20,Caranavi,2,Femenino,22,5
2,La Paz,20,Caranavi,2,Femenino,25,26
2,La Paz,20,Caranavi,2,Femenino,28,19
2,La Paz,20,Caranavi,2,Femenino,31,21
2,La Paz,20,Caranavi,2,Femenino,54,3
2,La Paz,20,Caranavi,2,Femenino,57,7
2,La Paz,20,Caranavi,2,Femenino,83,1
2,La Paz,14,Nor Yungas,1,Masculino,84,3
2,La Paz,14,Nor Yungas,1,Masculino,87,2
2,La Paz,14,Nor Yungas,2,Femenino,22,1
2,La Paz,14,Nor Yungas,2,Femenino,25,13
2,La Paz,14,Nor Yungas,2,Femenino,28,13
2,La Paz,14,Nor Yungas,2,Femenino,48,5
2,La Paz,14,Nor Yungas,2,Femenino,51,4
2,La Paz,14,Nor Yungas,2,Femenino,54,3
2,La Paz,14,Nor Yungas,2,Femenino,57,2
2,La Paz,14,Nor Yungas,2,Femenino,80,3
2,La Paz,14,Nor Yungas,2,Femenino,83,4
2,La Paz,14,Nor Yungas,2,Femenino,86,2
2,La Paz,15,Abel Iturralde,1,Masculino,25,16
2,La Paz,15,Abel Iturralde,1,Masculino,28,18
2,La Paz,15,Abel Iturralde,1,Masculino,31,16
2,La Paz,15,Abel Iturralde,1,Masculino,34,12
2,La Paz,15,Abel Iturralde,1,Masculino,54,5
2,La Paz,15,Abel Iturralde,1,Masculino,57,7
2,La Paz,15,Abel Iturralde,2,Femenino,24,7
2,La Paz,15,Abel Iturralde,2,Femenino,27,5
2,La Paz,15,Abel Iturralde,2,Femenino,30,5
2,La Paz,15,Abel Iturralde,2,Femenino,33,7
2,La Paz,15,Abel Iturralde,2,Femenino,53,2
2,La Paz,15,Abel Iturralde,2,Femenino,56,3
2,La Paz,15,Abel Iturralde,2,Femenino,59,1
2,La Paz,16,Bautista Saavedra,1,Masculino,24,6
2,La Paz,16,Bautista Saavedra,1,Masculino,27,4
2,La Paz,16,Bautista Saavedra,1,Masculino,33,2
2,La Paz,16,Bautista Saavedra,1,Masculino,53,1
2,La Paz,16,Bautista Saavedra,1,Masculino,85,1
2,La Paz,16,Bautista Saavedra,1,Masculino,88,3
2,La Paz,16,Bautista Saavedra,1,Masculino,91,1
2,La Paz,16,Bautista Saavedra,2,Femenino,26,1
2,La Paz,16,Bautista Saavedra,2,Femenino,29,1
2,La Paz,16,Bautista Saavedra,2,Femenino,32,1
2,La Paz,16,Bautista Saavedra,2,Femenino,52,1
2,La Paz,16,Bautista Saavedra,2,Femenino,55,1
2,La Paz,16,Bautista Saavedra,2,Femenino,90,1
2,La Paz,16,Bautista Saavedra,2,Femenino,93,1
2,La Paz,17,Manco Kapac,1,Masculino,28,4
2,La Paz,17,Manco Kapac,1,Masculino,31,5
2,La Paz,17,Manco Kapac,1,Masculino,34,5
2,La Paz,17,Manco Kapac,1,Masculino,37,5
2,La Paz,17,Manco Kapac,1,Masculino,89,1
2,La Paz,17,Manco Kapac,2,Femenino,27,4
2,La Paz,17,Manco Kapac,2,Femenino,30,1
2,La Paz,17,Manco Kapac,2,Femenino,33,2
2,La Paz,17,Manco Kapac,2,Femenino,36,2
2,La Paz,17,Manco Kapac,2,Femenino,59,1
2,La Paz,17,Manco Kapac,2,Femenino,91,6
2,La Paz,17,Manco Kapac,2,Femenino,94,2
2,La Paz,17,Manco Kapac,2,Femenino,97,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,32,5
2,La Paz,18,Gualberto Villarroel,1,Masculino,35,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,38,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,41,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,93,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,31,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,34,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,37,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,92,1
2,La Paz,19,General José Manuel Pando,1,Masculino,28,1
2,La Paz,19,General José Manuel Pando,1,Masculino,57,2
2,La Paz,19,General José Manuel Pando,2,Femenino,24,2
2,La Paz,19,General José Manuel Pando,2,Femenino,27,1
2,La Paz,19,General José Manuel Pando,2,Femenino,85,1
2,La Paz,20,Caranavi,1,Masculino,43,7
2,La Paz,20,Caranavi,1,Masculino,46,16
2,La Paz,20,Caranavi,1,Masculino,49,8
2,La Paz,20,Caranavi,1,Masculino,52,11
2,La Paz,20,Caranavi,1,Masculino,75,3
2,La Paz,20,Caranavi,1,Masculino,78,1
2,La Paz,20,Caranavi,1,Masculino,81,3
2,La Paz,20,Caranavi,2,Femenino,42,7
2,La Paz,20,Caranavi,2,Femenino,45,5
2,La Paz,20,Caranavi,2,Femenino,48,6
2,La Paz,20,Caranavi,2,Femenino,51,5
2,La Paz,20,Caranavi,2,Femenino,80,2
3,Cochabamba,1,Cercado,1,Masculino,29,330
3,Cochabamba,1,Cercado,1,Masculino,32,380
3,Cochabamba,1,Cercado,1,Masculino,35,291
3,Cochabamba,1,Cercado,1,Masculino,58,59
3,Cochabamba,1,Cercado,1,Masculino,87,10
3,Cochabamba,1,Cercado,1,Masculino,90,20
2,La Paz,8,Ingavi,2,Femenino,94,4
2,La Paz,9,Loayza,1,Masculino,30,6
2,La Paz,9,Loayza,1,Masculino,33,8
2,La Paz,9,Loayza,1,Masculino,36,3
2,La Paz,9,Loayza,1,Masculino,39,2
2,La Paz,9,Loayza,1,Masculino,59,1
2,La Paz,9,Loayza,1,Masculino,91,2
2,La Paz,9,Loayza,1,Masculino,94,1
2,La Paz,9,Loayza,1,Masculino,97,1
2,La Paz,9,Loayza,1,Masculino,100,1
2,La Paz,9,Loayza,2,Femenino,29,5
2,La Paz,9,Loayza,2,Femenino,32,2
2,La Paz,9,Loayza,2,Femenino,35,4
2,La Paz,9,Loayza,2,Femenino,38,4
2,La Paz,9,Loayza,2,Femenino,58,2
2,La Paz,9,Loayza,2,Femenino,90,8
2,La Paz,9,Loayza,2,Femenino,96,4
2,La Paz,9,Loayza,2,Femenino,99,1
2,La Paz,10,Inquisivi,1,Masculino,23,3
2,La Paz,10,Inquisivi,1,Masculino,26,25
2,La Paz,10,Inquisivi,1,Masculino,29,13
2,La Paz,10,Inquisivi,1,Masculino,52,6
2,La Paz,10,Inquisivi,1,Masculino,55,6
2,La Paz,10,Inquisivi,1,Masculino,58,4
2,La Paz,10,Inquisivi,1,Masculino,81,1
2,La Paz,10,Inquisivi,1,Masculino,84,3
2,La Paz,10,Inquisivi,1,Masculino,87,1
2,La Paz,10,Inquisivi,1,Masculino,90,3
2,La Paz,10,Inquisivi,2,Femenino,25,9
2,La Paz,10,Inquisivi,2,Femenino,28,8
2,La Paz,10,Inquisivi,2,Femenino,51,2
2,La Paz,10,Inquisivi,2,Femenino,54,2
2,La Paz,10,Inquisivi,2,Femenino,57,4
2,La Paz,10,Inquisivi,2,Femenino,80,5
2,La Paz,10,Inquisivi,2,Femenino,83,2
2,La Paz,10,Inquisivi,2,Femenino,86,1
2,La Paz,10,Inquisivi,2,Femenino,89,6
2,La Paz,11,Sud Yungas,1,Masculino,23,22
2,La Paz,11,Sud Yungas,1,Masculino,43,18
2,La Paz,11,Sud Yungas,1,Masculino,46,11
2,La Paz,11,Sud Yungas,1,Masculino,49,12
2,La Paz,11,Sud Yungas,1,Masculino,52,15
2,La Paz,11,Sud Yungas,1,Masculino,75,3
2,La Paz,11,Sud Yungas,1,Masculino,78,4
2,La Paz,11,Sud Yungas,1,Masculino,81,5
2,La Paz,11,Sud Yungas,2,Femenino,22,4
2,La Paz,11,Sud Yungas,2,Femenino,42,10
2,La Paz,11,Sud Yungas,2,Femenino,45,14
2,La Paz,11,Sud Yungas,2,Femenino,48,8
2,La Paz,11,Sud Yungas,2,Femenino,51,7
2,La Paz,11,Sud Yungas,2,Femenino,74,3
2,La Paz,11,Sud Yungas,2,Femenino,77,3
2,La Paz,11,Sud Yungas,2,Femenino,80,4
2,La Paz,12,Los Andes,1,Masculino,23,2
2,La Paz,12,Los Andes,1,Masculino,26,14
2,La Paz,12,Los Andes,1,Masculino,29,7
2,La Paz,12,Los Andes,1,Masculino,32,1
2,La Paz,12,Los Andes,1,Masculino,55,1
2,La Paz,12,Los Andes,1,Masculino,58,1
2,La Paz,12,Los Andes,1,Masculino,84,1
2,La Paz,12,Los Andes,1,Masculino,87,1
2,La Paz,12,Los Andes,1,Masculino,93,1
2,La Paz,12,Los Andes,2,Femenino,25,12
2,La Paz,12,Los Andes,2,Femenino,28,7
2,La Paz,12,Los Andes,2,Femenino,31,9
2,La Paz,12,Los Andes,2,Femenino,54,3
2,La Paz,12,Los Andes,2,Femenino,57,4
2,La Paz,12,Los Andes,2,Femenino,83,1
2,La Paz,12,Los Andes,2,Femenino,86,7
2,La Paz,12,Los Andes,2,Femenino,89,3
2,La Paz,12,Los Andes,2,Femenino,92,1
2,La Paz,13,Aroma,1,Masculino,37,9
2,La Paz,13,Aroma,1,Masculino,40,9
2,La Paz,13,Aroma,1,Masculino,43,6
2,La Paz,13,Aroma,1,Masculino,72,1
2,La Paz,13,Aroma,1,Masculino,75,2
2,La Paz,13,Aroma,1,Masculino,95,2
2,La Paz,13,Aroma,1,Masculino,101,2
2,La Paz,13,Aroma,2,Femenino,36,4
2,La Paz,13,Aroma,2,Femenino,39,4
2,La Paz,13,Aroma,2,Femenino,42,5
2,La Paz,13,Aroma,2,Femenino,71,1
2,La Paz,13,Aroma,2,Femenino,94,8
2,La Paz,13,Aroma,2,Femenino,97,1
2,La Paz,13,Aroma,2,Femenino,100,1
2,La Paz,13,Aroma,2,Femenino,103,1
2,La Paz,14,Nor Yungas,1,Masculino,21,1
2,La Paz,14,Nor Yungas,1,Masculino,41,4
2,La Paz,14,Nor Yungas,1,Masculino,44,8
2,La Paz,14,Nor Yungas,1,Masculino,47,5
2,La Paz,15,Abel Iturralde,1,Masculino,32,6
2,La Paz,15,Abel Iturralde,1,Masculino,35,3
2,La Paz,15,Abel Iturralde,1,Masculino,38,10
2,La Paz,15,Abel Iturralde,1,Masculino,58,4
2,La Paz,15,Abel Iturralde,1,Masculino,93,1
2,La Paz,15,Abel Iturralde,2,Femenino,28,9
2,La Paz,15,Abel Iturralde,2,Femenino,31,7
2,La Paz,15,Abel Iturralde,2,Femenino,34,4
2,La Paz,15,Abel Iturralde,2,Femenino,37,4
2,La Paz,15,Abel Iturralde,2,Femenino,57,2
2,La Paz,16,Bautista Saavedra,1,Masculino,23,3
2,La Paz,16,Bautista Saavedra,1,Masculino,26,4
2,La Paz,16,Bautista Saavedra,1,Masculino,29,6
2,La Paz,16,Bautista Saavedra,1,Masculino,55,1
2,La Paz,16,Bautista Saavedra,1,Masculino,58,1
2,La Paz,16,Bautista Saavedra,1,Masculino,81,1
2,La Paz,16,Bautista Saavedra,2,Femenino,25,5
2,La Paz,16,Bautista Saavedra,2,Femenino,28,2
2,La Paz,16,Bautista Saavedra,2,Femenino,51,2
2,La Paz,16,Bautista Saavedra,2,Femenino,57,1
2,La Paz,16,Bautista Saavedra,2,Femenino,86,1
2,La Paz,17,Manco Kapac,1,Masculino,24,7
2,La Paz,17,Manco Kapac,1,Masculino,27,5
2,La Paz,17,Manco Kapac,1,Masculino,30,4
2,La Paz,17,Manco Kapac,1,Masculino,33,4
2,La Paz,17,Manco Kapac,1,Masculino,91,1
2,La Paz,17,Manco Kapac,2,Femenino,23,2
2,La Paz,17,Manco Kapac,2,Femenino,26,4
2,La Paz,17,Manco Kapac,2,Femenino,29,3
2,La Paz,17,Manco Kapac,2,Femenino,32,3
2,La Paz,17,Manco Kapac,2,Femenino,55,1
2,La Paz,17,Manco Kapac,2,Femenino,84,4
2,La Paz,17,Manco Kapac,2,Femenino,87,3
2,La Paz,17,Manco Kapac,2,Femenino,90,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,36,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,39,4
2,La Paz,18,Gualberto Villarroel,1,Masculino,42,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,45,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,97,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,35,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,41,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,70,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,73,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,96,1
2,La Paz,19,General José Manuel Pando,1,Masculino,26,1
2,La Paz,19,General José Manuel Pando,1,Masculino,29,2
2,La Paz,19,General José Manuel Pando,1,Masculino,55,1
2,La Paz,19,General José Manuel Pando,1,Masculino,58,2
2,La Paz,19,General José Manuel Pando,2,Femenino,25,1
2,La Paz,19,General José Manuel Pando,2,Femenino,83,2
2,La Paz,19,General José Manuel Pando,2,Femenino,86,2
2,La Paz,19,General José Manuel Pando,2,Femenino,92,1
2,La Paz,20,Caranavi,1,Masculino,21,2
2,La Paz,20,Caranavi,1,Masculino,24,33
2,La Paz,20,Caranavi,1,Masculino,47,15
2,La Paz,20,Caranavi,1,Masculino,50,12
2,La Paz,20,Caranavi,1,Masculino,53,16
2,La Paz,20,Caranavi,1,Masculino,76,1
2,La Paz,20,Caranavi,1,Masculino,79,1
2,La Paz,20,Caranavi,1,Masculino,82,2
2,La Paz,20,Caranavi,1,Masculino,85,3
2,La Paz,20,Caranavi,2,Femenino,23,11
2,La Paz,20,Caranavi,2,Femenino,46,4
2,La Paz,20,Caranavi,2,Femenino,49,6
2,La Paz,20,Caranavi,2,Femenino,52,4
2,La Paz,20,Caranavi,2,Femenino,78,1
2,La Paz,20,Caranavi,2,Femenino,81,1
2,La Paz,20,Caranavi,2,Femenino,84,2
3,Cochabamba,1,Cercado,1,Masculino,33,319
3,Cochabamba,1,Cercado,1,Masculino,36,270
3,Cochabamba,1,Cercado,1,Masculino,39,197
3,Cochabamba,1,Cercado,1,Masculino,62,1
3,Cochabamba,1,Cercado,1,Masculino,71,17
3,Cochabamba,1,Cercado,1,Masculino,91,11
3,Cochabamba,1,Cercado,1,Masculino,94,6
3,Cochabamba,1,Cercado,1,Masculino,97,5
3,Cochabamba,1,Cercado,1,Masculino,100,1
3,Cochabamba,1,Cercado,2,Femenino,32,320
3,Cochabamba,1,Cercado,2,Femenino,35,242
3,Cochabamba,1,Cercado,2,Femenino,38,191
3,Cochabamba,1,Cercado,2,Femenino,70,27
3,Cochabamba,1,Cercado,2,Femenino,90,84
3,Cochabamba,1,Cercado,2,Femenino,93,35
3,Cochabamba,1,Cercado,2,Femenino,96,14
2,La Paz,19,General José Manuel Pando,1,Masculino,39,2
2,La Paz,19,General José Manuel Pando,1,Masculino,74,1
2,La Paz,19,General José Manuel Pando,2,Femenino,76,1
2,La Paz,20,Caranavi,1,Masculino,31,25
2,La Paz,20,Caranavi,1,Masculino,34,15
2,La Paz,20,Caranavi,1,Masculino,37,12
2,La Paz,20,Caranavi,1,Masculino,40,12
2,La Paz,20,Caranavi,1,Masculino,92,1
2,La Paz,20,Caranavi,2,Femenino,30,16
2,La Paz,20,Caranavi,2,Femenino,33,19
2,La Paz,20,Caranavi,2,Femenino,36,13
2,La Paz,20,Caranavi,2,Femenino,39,9
2,La Paz,20,Caranavi,2,Femenino,59,3
2,La Paz,20,Caranavi,2,Femenino,91,1
2,La Paz,20,Caranavi,2,Femenino,94,1
3,Cochabamba,1,Cercado,1,Masculino,23,152
3,Cochabamba,1,Cercado,1,Masculino,26,337
3,Cochabamba,1,Cercado,1,Masculino,46,112
3,Cochabamba,1,Cercado,1,Masculino,49,100
3,Cochabamba,1,Cercado,1,Masculino,52,80
3,Cochabamba,1,Cercado,1,Masculino,55,63
3,Cochabamba,1,Cercado,1,Masculino,78,20
3,Cochabamba,1,Cercado,1,Masculino,81,20
3,Cochabamba,1,Cercado,1,Masculino,84,23
3,Cochabamba,1,Cercado,1,Masculino,110,1
3,Cochabamba,1,Cercado,2,Femenino,22,16
3,Cochabamba,1,Cercado,2,Femenino,25,287
3,Cochabamba,1,Cercado,2,Femenino,45,108
3,Cochabamba,1,Cercado,2,Femenino,48,103
3,Cochabamba,1,Cercado,2,Femenino,51,74
3,Cochabamba,1,Cercado,2,Femenino,54,77
3,Cochabamba,1,Cercado,2,Femenino,77,34
3,Cochabamba,1,Cercado,2,Femenino,80,66
3,Cochabamba,1,Cercado,2,Femenino,83,61
3,Cochabamba,2,Campero,1,Masculino,23,12
3,Cochabamba,2,Campero,1,Masculino,46,5
3,Cochabamba,2,Campero,1,Masculino,49,5
3,Cochabamba,2,Campero,1,Masculino,52,4
3,Cochabamba,2,Campero,1,Masculino,55,8
3,Cochabamba,2,Campero,1,Masculino,75,4
3,Cochabamba,2,Campero,1,Masculino,78,4
3,Cochabamba,2,Campero,1,Masculino,81,1
3,Cochabamba,2,Campero,1,Masculino,84,2
3,Cochabamba,2,Campero,2,Femenino,22,3
3,Cochabamba,2,Campero,2,Femenino,45,5
3,Cochabamba,2,Campero,2,Femenino,48,3
3,Cochabamba,2,Campero,2,Femenino,51,5
3,Cochabamba,2,Campero,2,Femenino,74,3
3,Cochabamba,2,Campero,2,Femenino,77,3
3,Cochabamba,2,Campero,2,Femenino,80,6
3,Cochabamba,2,Campero,2,Femenino,83,5
3,Cochabamba,3,Ayopaya,1,Masculino,26,13
3,Cochabamba,3,Ayopaya,1,Masculino,29,10
3,Cochabamba,3,Ayopaya,1,Masculino,32,4
3,Cochabamba,3,Ayopaya,1,Masculino,35,7
3,Cochabamba,3,Ayopaya,1,Masculino,58,2
3,Cochabamba,3,Ayopaya,1,Masculino,87,2
3,Cochabamba,3,Ayopaya,1,Masculino,90,4
3,Cochabamba,3,Ayopaya,1,Masculino,93,5
3,Cochabamba,3,Ayopaya,1,Masculino,96,1
3,Cochabamba,3,Ayopaya,2,Femenino,25,8
3,Cochabamba,3,Ayopaya,2,Femenino,28,2
3,Cochabamba,3,Ayopaya,2,Femenino,31,4
3,Cochabamba,3,Ayopaya,2,Femenino,34,3
3,Cochabamba,3,Ayopaya,2,Femenino,57,5
3,Cochabamba,3,Ayopaya,2,Femenino,86,10
3,Cochabamba,3,Ayopaya,2,Femenino,89,9
3,Cochabamba,3,Ayopaya,2,Femenino,92,13
3,Cochabamba,3,Ayopaya,2,Femenino,95,2
3,Cochabamba,4,Esteban Arze,1,Masculino,37,6
3,Cochabamba,4,Esteban Arze,1,Masculino,40,3
3,Cochabamba,4,Esteban Arze,1,Masculino,43,8
3,Cochabamba,4,Esteban Arze,1,Masculino,46,7
3,Cochabamba,4,Esteban Arze,1,Masculino,72,2
3,Cochabamba,4,Esteban Arze,1,Masculino,75,3
3,Cochabamba,4,Esteban Arze,2,Femenino,36,6
3,Cochabamba,4,Esteban Arze,2,Femenino,39,2
3,Cochabamba,4,Esteban Arze,2,Femenino,42,6
3,Cochabamba,4,Esteban Arze,2,Femenino,45,6
3,Cochabamba,4,Esteban Arze,2,Femenino,71,2
3,Cochabamba,4,Esteban Arze,2,Femenino,74,4
3,Cochabamba,4,Esteban Arze,2,Femenino,97,3
3,Cochabamba,5,Arani,1,Masculino,33,6
3,Cochabamba,5,Arani,1,Masculino,36,3
3,Cochabamba,5,Arani,1,Masculino,39,4
2,La Paz,14,Nor Yungas,1,Masculino,32,6
2,La Paz,14,Nor Yungas,1,Masculino,35,11
2,La Paz,14,Nor Yungas,1,Masculino,38,9
2,La Paz,14,Nor Yungas,1,Masculino,70,1
2,La Paz,14,Nor Yungas,1,Masculino,90,2
2,La Paz,14,Nor Yungas,1,Masculino,93,2
2,La Paz,14,Nor Yungas,2,Femenino,31,4
2,La Paz,14,Nor Yungas,2,Femenino,34,6
2,La Paz,14,Nor Yungas,2,Femenino,37,8
2,La Paz,14,Nor Yungas,2,Femenino,89,2
2,La Paz,14,Nor Yungas,2,Femenino,92,1
2,La Paz,14,Nor Yungas,2,Femenino,95,1
2,La Paz,15,Abel Iturralde,1,Masculino,24,16
2,La Paz,15,Abel Iturralde,1,Masculino,27,12
2,La Paz,15,Abel Iturralde,1,Masculino,30,5
2,La Paz,15,Abel Iturralde,1,Masculino,53,2
2,La Paz,15,Abel Iturralde,1,Masculino,56,4
2,La Paz,15,Abel Iturralde,1,Masculino,59,2
2,La Paz,15,Abel Iturralde,1,Masculino,85,3
2,La Paz,15,Abel Iturralde,2,Femenino,23,5
2,La Paz,15,Abel Iturralde,2,Femenino,26,4
2,La Paz,15,Abel Iturralde,2,Femenino,29,7
2,La Paz,15,Abel Iturralde,2,Femenino,52,4
2,La Paz,15,Abel Iturralde,2,Femenino,55,2
2,La Paz,15,Abel Iturralde,2,Femenino,58,5
2,La Paz,15,Abel Iturralde,2,Femenino,87,1
2,La Paz,15,Abel Iturralde,2,Femenino,90,1
2,La Paz,16,Bautista Saavedra,1,Masculino,44,1
2,La Paz,16,Bautista Saavedra,1,Masculino,47,1
2,La Paz,16,Bautista Saavedra,1,Masculino,82,2
2,La Paz,16,Bautista Saavedra,2,Femenino,43,2
2,La Paz,16,Bautista Saavedra,2,Femenino,46,1
2,La Paz,16,Bautista Saavedra,2,Femenino,49,1
2,La Paz,16,Bautista Saavedra,2,Femenino,81,2
2,La Paz,17,Manco Kapac,1,Masculino,25,11
2,La Paz,17,Manco Kapac,1,Masculino,48,2
2,La Paz,17,Manco Kapac,1,Masculino,51,2
2,La Paz,17,Manco Kapac,1,Masculino,54,1
2,La Paz,17,Manco Kapac,1,Masculino,57,3
2,La Paz,17,Manco Kapac,1,Masculino,77,1
2,La Paz,17,Manco Kapac,1,Masculino,86,2
2,La Paz,17,Manco Kapac,2,Femenino,24,8
2,La Paz,17,Manco Kapac,2,Femenino,47,2
2,La Paz,17,Manco Kapac,2,Femenino,50,2
2,La Paz,17,Manco Kapac,2,Femenino,56,1
2,La Paz,17,Manco Kapac,2,Femenino,82,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,28,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,31,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,34,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,37,3
2,La Paz,18,Gualberto Villarroel,1,Masculino,57,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,27,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,33,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,36,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,56,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,88,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,91,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,94,1
2,La Paz,19,General José Manuel Pando,1,Masculino,31,2
2,La Paz,19,General José Manuel Pando,2,Femenino,30,1
2,La Paz,19,General José Manuel Pando,2,Femenino,94,1
2,La Paz,20,Caranavi,1,Masculino,39,11
2,La Paz,20,Caranavi,1,Masculino,42,13
2,La Paz,20,Caranavi,1,Masculino,45,9
2,La Paz,20,Caranavi,1,Masculino,48,2
2,La Paz,20,Caranavi,1,Masculino,71,1
2,La Paz,20,Caranavi,1,Masculino,74,1
2,La Paz,20,Caranavi,1,Masculino,77,1
2,La Paz,20,Caranavi,2,Femenino,38,8
2,La Paz,20,Caranavi,2,Femenino,41,6
2,La Paz,20,Caranavi,2,Femenino,44,3
2,La Paz,20,Caranavi,2,Femenino,47,8
2,La Paz,20,Caranavi,2,Femenino,70,1
2,La Paz,20,Caranavi,2,Femenino,73,1
3,Cochabamba,1,Cercado,1,Masculino,38,210
3,Cochabamba,1,Cercado,1,Masculino,41,166
3,Cochabamba,1,Cercado,1,Masculino,44,123
3,Cochabamba,1,Cercado,1,Masculino,47,103
3,Cochabamba,1,Cercado,1,Masculino,70,18
3,Cochabamba,1,Cercado,1,Masculino,73,30
3,Cochabamba,1,Cercado,1,Masculino,76,17
3,Cochabamba,1,Cercado,1,Masculino,79,14
3,Cochabamba,1,Cercado,1,Masculino,99,1
3,Cochabamba,1,Cercado,2,Femenino,37,175
2,La Paz,18,Gualberto Villarroel,1,Masculino,30,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,33,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,56,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,59,4
2,La Paz,18,Gualberto Villarroel,1,Masculino,85,2
2,La Paz,18,Gualberto Villarroel,1,Masculino,91,1
2,La Paz,18,Gualberto Villarroel,1,Masculino,94,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,23,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,26,4
2,La Paz,18,Gualberto Villarroel,2,Femenino,29,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,32,3
2,La Paz,18,Gualberto Villarroel,2,Femenino,58,2
2,La Paz,18,Gualberto Villarroel,2,Femenino,84,1
2,La Paz,18,Gualberto Villarroel,2,Femenino,87,2
2,La Paz,19,General José Manuel Pando,1,Masculino,27,1
